"rep_id","size_net","clus_coeff","pathlength","connec","init_mode","assortativity","init","neighbors","path_type","neigh_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
259,50,0.254476665577285,1.78285714285714,0.24,0.602629241578036,0.00703667767834262,0,12,"unknown","small",9.70239417835123e-05,2.2479903196784,0.00183137527045463,2.24802156780312,0.00182834399528837,36010,8762.16355725466,0.149685447497323,0.00206149670171037,5.49316063968101,0.0113600877377714,3,0,0.00193622619348801,0.0333411901504746
260,50,0.258062078444432,1.78775510204082,0.24,0.503914590131585,0.0069485511531638,0,12,"unknown","small",8.86791111168792e-05,2.26382838017337,0.00163219578421498,2.26384933969465,0.0016313730497736,36010,8571.42857142857,0.139119431559918,0.00151540176880809,5.83190211417732,0.0150194120847937,9.12,1.79159033218182,0.00185699756603721,0.02911312208214
261,50,0.242044497985674,1.7869387755102,0.24,0.546550795542256,0.0164512856701804,0,12,"unknown","small",9.11710215064181e-05,2.24689321718593,0.00226613316577344,2.24692281209089,0.00226394747817442,36010,8063.52330952576,0.16456463933422,0.001731137149741,6.11116198680553,0.0234431166087077,10,0,0.00187911386672797,0.0354626566907031
262,50,0.242630780983722,1.7869387755102,0.25,0.5873068808848,0.0282149088296669,0,12,"unknown","small",7.90248449895531e-05,2.26469135135412,0.00193994231953706,2.26471219175455,0.00193935151797795,36010,7373.42165746511,0.134824645918802,0.00173418982829691,5.38160529211968,0.0183484769254365,6.5,1.51522881682832,0.00174421373986947,0.0280085129911938
263,50,0.241469889072056,1.78612244897959,0.25,0.591473544829935,0.0100299366947145,0,12,"unknown","small",6.94812766780565e-05,2.27318050294746,0.00157628963045031,2.27319576160908,0.00157604124858151,36010,7398.28992927089,0.14601966601428,0.0021798922144668,5.45804361905201,0.0154102356077945,3,0,0.00165661902144966,0.0257697579650838
264,50,0.240700435615296,1.78530612244898,0.25,0.537910146238864,0.0231547068488446,0,12,"unknown","small",8.70838968542149e-05,2.18887645223423,0.00200494776594714,2.1889416699248,0.0020012258990855,36010,8592.83042389861,0.176868864556312,0.00195204983806602,4.78387229993258,0.0164656966834224,2,0,0.00181039204550615,0.0486363813482245
265,50,0.245860599840476,1.78448979591837,0.25,0.505978276036742,0.0223322188933756,0,12,"unknown","small",8.34798067275419e-05,2.25330107651363,0.00211732728680134,2.25332706615372,0.00211500902151202,36010,9030.56035958806,0.171259711740137,0.00196985758100593,5.74060695178676,0.0192790469409214,8,0,0.00179146681618303,0.0339430822814052
266,50,0.252819740115406,1.78448979591837,0.25,0.639568793635869,-0.00514216575922561,0,12,"unknown","small",7.79246947478303e-05,2.23192196005261,0.00230499018673237,2.23196324123138,0.00230557506781772,36010,9959.10003310479,0.162198224269003,0.00237003517042148,5.41926503494041,0.0231863204429012,1,0,0.00174188770459699,0.0379342352660799
267,50,0.246635650383328,1.78530612244898,0.25,0.630892098098274,0.00738489165667875,0,12,"unknown","small",7.14236662146379e-05,2.14859727767185,0.00417808874069083,2.14868159526862,0.00417831374976363,36010,8332.38089795296,0.223049417481783,0.00281127394966111,6.03181217174455,0.0171556011259514,10,0,0.00167816682107561,0.0597152752619757
268,50,0.240117887959993,1.78530612244898,0.25,0.549554688646466,-0.00656388337658367,0,12,"unknown","small",7.56742774678931e-05,2.24394146844571,0.00198135865988771,2.2439747893656,0.00197876976917875,36010,8354.3951526934,0.150008409155479,0.00200955749678935,5.38546371205841,0.0137937945339104,1,0,0.0017334235764062,0.0347430916870494
269,50,0.247653062623651,1.7869387755102,0.25,0.546750460961602,-0.00674080116783305,0,12,"unknown","small",8.60368719030421e-05,2.24119921604883,0.00161569120379492,2.24123204375072,0.00161447106292696,36010,8017.83725737273,0.185125573262795,0.0025840080955631,5.36200735089762,0.0210853897189648,7,0,0.00182395327109263,0.0376034536928743
270,50,0.240389641662088,1.78612244897959,0.25,0.561359985696121,0.00856777900638124,0,12,"unknown","small",9.43520991919997e-05,2.28869310499387,0.00131493976121638,2.28870063835514,0.00131391372014519,36010,8506.89996054823,0.123608488785985,0.00244300315288832,5.31571981434407,0.0204169923461072,9.82,1.27279220613579,0.0019212825210557,0.017180094779034
271,50,0.238669781199193,1.78530612244898,0.25,0.586699748686429,0.00529458520275107,0,12,"unknown","small",9.92229790329739e-05,2.23241601351149,0.00209414860202929,2.23245464163445,0.00209463089748503,36010,8040.71273112588,0.156309487930942,0.00158687244378015,5.93837373980915,0.0206006370763278,7.8,1.8516401995451,0.00194924334203815,0.0387487882308212
272,50,0.238764578730523,1.77959183673469,0.25,0.590869334535915,-0.00637993221322025,0,12,"unknown","small",6.8310484522446e-05,2.25315402344577,0.00180817829524605,2.2531803256607,0.00180876032572586,36010,7855.84404849573,0.157272679362986,0.00226935021811699,5.49487441954422,0.0127692785784779,7,0,0.00162962524247495,0.0329619214463831
273,50,0.253468253968254,1.78122448979592,0.25,0.522645792567958,-0.00766798473271952,0,12,"unknown","small",7.87558675199373e-05,2.20046504033699,0.00200782996703408,2.20052203570124,0.00201100139079235,36010,7247.80051083761,0.170539573590602,0.00227779083097699,4.9150715008252,0.0162894438096495,2,0,0.0017666477900608,0.0463711770611095
274,50,0.252183879244251,1.7869387755102,0.25,0.545787812154849,-0.00599667837265613,0,12,"unknown","small",9.36000885018509e-05,2.15025270378597,0.00498712984067906,2.15032754339338,0.00498754443272309,36010,7948.81585328203,0.269804111334869,0.00336372420924532,5.37168582066172,0.0159015773785403,7,0,0.00188960492177869,0.0654490983595596
275,50,0.249526299809582,1.78367346938776,0.25,0.5931252766774,0.0337408014894938,0,12,"unknown","small",8.76629784775089e-05,2.25684960518033,0.00175668803159514,2.25687467131145,0.0017561658711631,36010,8824.82583513171,0.14895700960595,0.00247521031537249,5.10338666261289,0.0151771517510166,1.16,0.79179465488863,0.00185278945373368,0.0316818005729765
276,50,0.241603744380834,1.78040816326531,0.25,0.55816180132951,0.00734202147893014,0,12,"unknown","small",8.14193377220877e-05,2.26602153470273,0.00166382328375695,2.26604145071106,0.00166426634441413,36010,8741.1763090162,0.143656636513704,0.0019682527775007,6.03044633533777,0.0208051570693339,9,0,0.00177959011442031,0.0280963570916874
277,50,0.250494369407682,1.78775510204082,0.25,0.49534041842075,0.0230174881243722,0,12,"unknown","small",0.000109430573272596,2.19684709337779,0.00366162142018521,2.19690081047388,0.00365649853189562,36010,8420.09258759507,0.241794750232779,0.00371009463671244,5.76548139444784,0.0161330515552103,6,0,0.00205674662615887,0.0532970147657556
278,50,0.259273453069119,1.7869387755102,0.25,0.546246342108858,0.00150836310646103,0,12,"unknown","small",8.26474501299257e-05,2.25230908723882,0.00163117462740907,2.25233803174403,0.0016299866558937,36010,8221.42546853609,0.159196630315598,0.0024706943111254,5.13773282348827,0.0178057683801467,2,0,0.00179755896118135,0.0320928868499931
279,50,0.258863538422362,1.7869387755102,0.25,0.53583082309593,0.0322827906026034,0,12,"unknown","small",0.000106555872992268,2.23691025372645,0.00165281980758705,2.23694684281566,0.00164800576062301,36010,8086.2695417628,0.154812816041046,0.00317756229081995,4.97414906958997,0.0177750898973375,3,0,0.00201528966635708,0.0372201817972342
280,50,0.238050818462583,1.78204081632653,0.25,0.558828931153886,-0.00076302663026008,0,12,"unknown","small",7.62116695233018e-05,2.19659748126926,0.00295883080354932,2.19665805745606,0.00295994088231438,36010,8086.2695417628,0.173344393303316,0.0025381175826413,5.82663433696947,0.0219439179319331,9,0,0.00173279350221497,0.0469156306106965
281,50,0.239920373743903,1.7869387755102,0.25,0.553399315547387,0.0453655352480419,0,12,"unknown","small",0.000120367947936362,2.2472679594845,0.00184949446861242,2.2472985339719,0.00184803718485484,36010,7902.46667767962,0.161066601315493,0.00241432245613449,5.84982255760809,0.0287451625881166,10,0,0.00213422860815151,0.034111428450981
282,50,0.23886668560198,1.78448979591837,0.25,0.522879544625148,0.0234136804639582,0,12,"unknown","small",0.000125099531523769,2.22759022377406,0.00232662370544071,2.22763440430723,0.00232923238927961,36010,7690.43933353987,0.151136447548923,0.00245161576678943,5.64433491099584,0.0274698569107755,8,0,0.0022179086779895,0.0382595513706218
283,50,0.246061700940958,1.78775510204082,0.25,0.626870612391746,-0.00382015868351452,0,12,"unknown","small",0.00010213255814748,2.24758856794114,0.00223717254094318,2.24761752558502,0.00223683638441374,36010,8463.60756777064,0.160157562290861,0.00224787847259216,5.55986623175931,0.0213374789055391,6,0,0.00199949367776983,0.0355048018014326
284,50,0.253915871709989,1.78448979591837,0.26,0.568650421113002,0.00963176213574254,0,12,"unknown","small",8.22366142479137e-05,2.26008176531066,0.0015831773898449,2.26010498490675,0.00158096037674776,36010,9071.14735222145,0.152665835978337,0.00199862100061974,5.30801093792915,0.0165077491008024,2,0,0.00178858419173311,0.030511936126563
285,50,0.245017603311721,1.78530612244898,0.26,0.53266283219743,0.0173352146744608,0,12,"unknown","small",7.63249658942927e-05,2.25132774360353,0.0025319677244205,2.25135505459662,0.00253128264632293,36010,6910.50664139876,0.165604597349396,0.00230917562249578,5.82318424456487,0.0177490069124135,10,0,0.00174114095806084,0.033519279939306
286,50,0.247282217782218,1.78204081632653,0.26,0.543468326353039,0.00858538451880596,0,12,"unknown","small",0.000123816676168846,2.23730940853609,0.00197213374864602,2.23734548973193,0.00196828480284234,36010,8221.42546853609,0.151030066102401,0.00182840370336957,5.40620473943195,0.0154728425418798,10,0,0.00211392709277586,0.0371173590717115
287,50,0.256420474949887,1.78775510204082,0.24,0.545587161245576,0.013130661852413,0,12.04,"unknown","small",0.000113885174759345,2.21841098913768,0.00373520333864912,2.21845424577005,0.00373193317926059,36130,7993.9773247982,0.213461396257268,0.00384221893209727,5.05351005609171,0.0202710505885514,4,0,0.00210815982059991,0.0459475107356618
288,50,0.251555114819821,1.78775510204082,0.24,0.600542542957479,-0.00654700751395013,0,12.04,"unknown","small",9.01181192356898e-05,2.24875387747111,0.00197918050306894,2.2487820342166,0.00198012444431823,36130,8175.72314719572,0.170202903417953,0.00360746162752301,6.03598347472245,0.0170370706797427,10,0,0.00183953090742766,0.035183935139783
289,50,0.238725287096804,1.78612244897959,0.24,0.52839239618841,-0.00625844959671853,0,12.04,"unknown","small",9.54403359253998e-05,2.25919562942804,0.00148381794889737,2.25922111373376,0.00148427190820597,36130,8287.29049047211,0.131774680018801,0.0018166520651216,5.22007162413702,0.0199570743100356,4.88,0.328260722659316,0.00186973798450521,0.0288736960917331
290,50,0.238801326124855,1.78204081632653,0.24,0.557662279214351,-0.00696520317608597,0,12.04,"unknown","small",6.83046913120516e-05,2.21800464390211,0.00251143670940869,2.21804767782399,0.00250872000434476,36130,7297.3017098718,0.20382625000946,0.00251672195205215,4.60814135393907,0.0141166135366683,1,0,0.00164407865481636,0.0456772160202175
291,50,0.240152835468625,1.78122448979592,0.24,0.594783631667663,-0.00455777285045578,0,12.04,"unknown","small",0.00010350937928378,2.22654208002979,0.0025569185303684,2.2265833067402,0.00255689637488054,36130,8634.62417791751,0.166345045705674,0.00261770433844821,5.87628767027165,0.0199322557619713,10,0,0.00200078674512049,0.0412328928846379
292,50,0.245506394534258,1.78775510204082,0.24,0.620495230477478,-0.00304556952502751,0,12.04,"unknown","small",7.02429516912369e-05,2.19549069646121,0.00230992566418406,2.1955529371491,0.00230635212042257,36130,9090.56474301453,0.15982977316773,0.00138172055602437,5.89935304080482,0.0229683107846729,5.64,3.00855921853444,0.00166663620974447,0.046566313615697
293,50,0.24893910338028,1.78530612244898,0.24,0.551625498155812,0.00344855765301953,0,12.04,"unknown","small",9.39683569085842e-05,2.25454806895897,0.00207991803016022,2.25457370419949,0.00207902082004252,36130,9110.74718591808,0.168093558582763,0.00251777053235302,5.59228540560511,0.0194731963972631,2,0,0.00190266973799417,0.0330179615297973
294,50,0.25311608979256,1.7869387755102,0.24,0.539840178988192,0.0163744998880956,0,12.04,"unknown","small",0.000115383707194984,2.26676686391765,0.00264941197607912,2.26678598144804,0.0026478983356771,36010,8736.13186713662,0.14649047630892,0.00264218382087139,5.18647707179252,0.02302322233515,1.45098039215686,0.502542555021804,0.0020881855236872,0.0283039843526977
295,50,0.238397599132893,1.78612244897959,0.24,0.536558609937642,0.00618813864810954,0,12.04,"unknown","small",9.08923365719449e-05,2.26574544261795,0.0015851137493292,2.26576449121981,0.00158439233546864,36130,8309.4242046152,0.157403258278398,0.00218100494753653,5.36779926209616,0.0181564403225188,7,0,0.00188505994622962,0.0293549442566649
296,50,0.244932701285642,1.78612244897959,0.24,0.505345358597924,0.00539566206438443,0,12.04,"unknown","small",6.40339522831119e-05,2.23731745213948,0.00168689132035256,2.23735348695932,0.001684181799283,36130,7831.49059234315,0.155408660158808,0.00210973644276508,5.56513262127508,0.0150498135467439,6,0,0.00158714289678913,0.0369944636137957
297,50,0.249244986008144,1.78775510204082,0.24,0.537259755515093,0.026816469010796,0,12.04,"unknown","small",7.33554588909179e-05,2.23023242467552,0.0020660090564153,2.23027421692366,0.00206564211628157,36130,7901.53692102275,0.149081700039016,0.00205460304275385,5.1076357927165,0.0188308780255469,2,0,0.00168906962130224,0.0378890346066008
298,50,0.249873126873127,1.78448979591837,0.24,0.605158155739495,0.00189542282113745,0,12.04,"unknown","small",7.1118479043597e-05,2.23813494843382,0.00251879885099412,2.23816963920891,0.00251940825729442,36130,7322.42850314521,0.156726953266452,0.00168169548348349,5.17793592149008,0.0156026817379113,2,0,0.00166807344127866,0.0371845107679669
299,50,0.245426514661809,1.78530612244898,0.24,0.497143562954499,-0.00131254384575345,0,12.04,"unknown","small",9.88330348678686e-05,2.26590549535361,0.00195420014427659,2.26592465020636,0.00195396552968676,36130,8309.4242046152,0.163210800382191,0.00266900721117214,5.30669463428202,0.0119328735276489,5,0,0.00192850789081056,0.0291264325217682
300,50,0.248262525056643,1.78040816326531,0.24,0.615671987055966,0.0120759483519128,0,12.04,"unknown","small",0.000109161103750572,2.23786076639661,0.002435022563342,2.23789633856982,0.00243520203381616,36130,7347.46936859549,0.17175217504298,0.00396272757398313,5.46557263122911,0.0187650382337796,9,0,0.00203706738888776,0.037249563481188
301,50,0.25591134905686,1.78285714285714,0.26,0.527889031270075,0.0151339758336262,0,12.6,"unknown","big",8.28162921311579e-05,2.23428786160646,0.00209370431915068,2.23432255300456,0.00209200655316527,37810,9251.58563353839,0.162747470527458,0.0023243597897805,5.2613764980836,0.0272887265442524,10,0,0.00179894544699887,0.0395723630776218
302,50,0.25050721689731,1.77469387755102,0.26,0.507644112522422,0.0146482711633454,0,12.6,"unknown","big",7.73580082526967e-05,2.21236990689509,0.00196633033622018,2.21242110447458,0.00196478903910361,37810,8332.38089795296,0.166889298251955,0.00228538201043307,4.85141214757473,0.0125320908385593,4,0,0.00172834588995776,0.0421942808381879
303,50,0.24913333587637,1.77469387755102,0.26,0.600822378258636,-0.0095548618675478,0,12.6,"unknown","big",9.01776839935439e-05,2.23119378326855,0.00382442665636148,2.23123541932286,0.0038173501547135,37810,9111.55355377256,0.155484144638163,0.00260357431720503,5.32181496939157,0.0168617574432469,8,0,0.00183633727498381,0.0374534839140625
304,50,0.253240364210953,1.78040816326531,0.26,0.510439998106136,0.0255512955767698,0,12.6,"unknown","big",6.69717601244263e-05,2.24147872982081,0.00187365217855556,2.24151025197063,0.00187316470609857,37810,9030.56035958806,0.16722292304467,0.00187345293215175,6.00266526073779,0.0129494187702456,9,0,0.00161812091400943,0.0375750989009713
305,50,0.244826092208445,1.77795918367347,0.26,0.557194757024013,0.0251492939388758,0,12.6,"unknown","big",8.15782149216301e-05,2.21275884313791,0.00207806789465402,2.21280864505845,0.00207723109726172,37810,10480.3022234036,0.164853718076917,0.00246035241272698,5.3263963774911,0.0154217346612615,5,0,0.00178888912274573,0.0431973907853382
306,50,0.259102614275989,1.77632653061224,0.26,0.575102851455583,0.0145578545294396,0,12.6,"unknown","big",8.9757054938944e-05,2.23221084531605,0.00249433591116832,2.23224916196797,0.00249380117119377,37810,9251.58563353839,0.151030895043467,0.00367199522120913,5.42949735655571,0.0123056952602909,2,0,0.00181063333000584,0.0378300769314554
